timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T03:19:18.544508+00:00,BTC,long,0.00096,72575.0,69.672,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:15:17.305302+00:00,BTC,long,0.00091,72457.0,65.93587,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,hyperliquid,,,
2026-03-16T03:15:17.846293+00:00,BTC,long,0.00091,72457.0,65.93587,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,hyperliquid,,,
2026-03-16T03:16:47.043862+00:00,BTC,long,0.0008,72503.0,58.0024,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x9e6d5811a326d108201a300d4454c6629036f1c9,hyperliquid,,,
2026-03-16T03:16:47.052797+00:00,BTC,long,0.0008,72503.0,58.0024,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x9e6d5811a326d108201a300d4454c6629036f1c9,hyperliquid,,,
2026-03-16T03:16:15.096636+00:00,BTC,long,0.00069,72484.0,50.01396,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,
2026-03-16T03:16:15.730414+00:00,BTC,long,0.00069,72484.0,50.01396,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,
2026-03-16T03:21:46.225016+00:00,BTC,long,0.00067,72679.0,48.69493,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:21:46.233978+00:00,BTC,long,0.00067,72679.0,48.69493,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:22:16.438073+00:00,BTC,long,0.00067,72662.0,48.68354,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x13558be785661958932ceac35ba20de187275a42,hyperliquid,,,
2026-03-16T03:22:17.424640+00:00,BTC,long,0.00067,72662.0,48.68354,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x13558be785661958932ceac35ba20de187275a42,hyperliquid,,,
2026-03-16T03:19:46.581144+00:00,BTC,long,0.00067,72579.0,48.62793,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:19:47.162607+00:00,BTC,long,0.00067,72579.0,48.62793,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:19:16.480891+00:00,BTC,long,0.00067,72577.0,48.62659,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:19:18.543672+00:00,BTC,long,0.00067,72577.0,48.62659,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:20:45.429253+00:00,BTC,long,0.00067,72565.0,48.61855,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:20:45.545016+00:00,BTC,long,0.00067,72565.0,48.61855,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:18:15.384994+00:00,BTC,long,0.00067,72544.0,48.60448,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,hyperliquid,,,
2026-03-16T03:18:15.390974+00:00,BTC,long,0.00067,72544.0,48.60448,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,hyperliquid,,,
2026-03-16T03:17:45.502368+00:00,BTC,long,0.00067,72523.0,48.59041,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:17:45.551163+00:00,BTC,long,0.00067,72523.0,48.59041,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:13:15.790603+00:00,BTC,long,0.00067,72522.0,48.58974,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:13:17.109158+00:00,BTC,long,0.00067,72522.0,48.58974,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:12:45.577412+00:00,BTC,long,0.00067,72521.0,48.58907,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x60b3d20d5f32fcc33bd9dea65a0eea155bdc8eac,hyperliquid,,,
2026-03-16T03:12:45.581494+00:00,BTC,long,0.00067,72521.0,48.58907,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x60b3d20d5f32fcc33bd9dea65a0eea155bdc8eac,hyperliquid,,,
2026-03-16T03:14:15.449815+00:00,BTC,long,0.00067,72502.0,48.57634,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:14:15.458191+00:00,BTC,long,0.00067,72502.0,48.57634,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:16:45.924926+00:00,BTC,long,0.00067,72502.0,48.57634,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:16:46.457146+00:00,BTC,long,0.00067,72502.0,48.57634,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:15:45.402571+00:00,BTC,long,0.00067,72463.0,48.55021,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,
2026-03-16T03:15:45.407128+00:00,BTC,long,0.00067,72463.0,48.55021,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,
2026-03-16T03:15:15.373786+00:00,BTC,long,0.00067,72457.0,48.54619,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,hyperliquid,,,
2026-03-16T03:15:15.386449+00:00,BTC,long,0.00067,72457.0,48.54619,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,hyperliquid,,,
2026-03-16T03:20:15.478469+00:00,BTC,long,0.00066,72557.0,47.88762,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:20:15.491400+00:00,BTC,long,0.00066,72557.0,47.88762,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:18:45.295012+00:00,BTC,long,0.00066,72553.0,47.88498,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid,,,
2026-03-16T03:18:45.617146+00:00,BTC,long,0.00066,72553.0,47.88498,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid,,,
2026-03-16T03:13:46.694786+00:00,BTC,long,0.00066,72511.0,47.85726,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:13:47.287636+00:00,BTC,long,0.00066,72511.0,47.85726,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:14:45.352790+00:00,BTC,long,0.00066,72502.0,47.85132,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,hyperliquid,,,
2026-03-16T03:14:45.366138+00:00,BTC,long,0.00066,72502.0,47.85132,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,hyperliquid,,,
2026-03-16T03:17:15.458934+00:00,BTC,long,0.00066,72492.0,47.84472,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,hyperliquid,,,
2026-03-16T03:17:15.463623+00:00,BTC,long,0.00066,72492.0,47.84472,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,hyperliquid,,,
2026-03-16T03:16:15.359755+00:00,BTC,long,0.00066,72490.0,47.8434,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,
2026-03-16T03:16:15.733153+00:00,BTC,long,0.00066,72490.0,47.8434,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,
2026-03-16T03:21:43.925251+00:00,BTC,short,0.00051,72678.0,37.065780000000004,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:21:43.934301+00:00,BTC,short,0.00051,72678.0,37.065780000000004,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:21:13.829736+00:00,BTC,short,0.00051,72581.0,37.016310000000004,0xaf2ac71f62f341e5823d6985492409e92c940447,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:21:15.633003+00:00,BTC,short,0.00051,72581.0,37.016310000000004,0xaf2ac71f62f341e5823d6985492409e92c940447,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:19:44.035818+00:00,BTC,short,0.00051,72578.0,37.01478,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:19:46.579184+00:00,BTC,short,0.00051,72578.0,37.01478,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:20:14.359178+00:00,BTC,short,0.00051,72556.0,37.00356,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:20:15.476641+00:00,BTC,short,0.00051,72556.0,37.00356,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:18:44.426946+00:00,BTC,short,0.00051,72552.0,37.00152,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:18:45.615403+00:00,BTC,short,0.00051,72552.0,37.00152,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:17:44.319301+00:00,BTC,short,0.00051,72522.0,36.98622,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:17:45.549606+00:00,BTC,short,0.00051,72522.0,36.98622,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:13:14.040188+00:00,BTC,short,0.00051,72521.0,36.985710000000005,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:13:14.757102+00:00,BTC,short,0.00051,72521.0,36.985710000000005,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:13:43.819049+00:00,BTC,short,0.00051,72510.0,36.9801,0x9e8ed1d439c80eb80260e3b9fa9c2bbfc44d5dcd,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:13:46.693138+00:00,BTC,short,0.00051,72510.0,36.9801,0x9e8ed1d439c80eb80260e3b9fa9c2bbfc44d5dcd,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:14:44.578379+00:00,BTC,short,0.00051,72501.0,36.97551,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:14:44.924695+00:00,BTC,short,0.00051,72501.0,36.97551,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:17:13.532298+00:00,BTC,short,0.00051,72491.0,36.97041,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:17:14.069097+00:00,BTC,short,0.00051,72491.0,36.97041,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:16:15.096917+00:00,BTC,short,0.00051,72478.0,36.96378,0xd3943e40080322c21c65d94966d4212331302c92,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:16:15.731190+00:00,BTC,short,0.00051,72478.0,36.96378,0xd3943e40080322c21c65d94966d4212331302c92,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:15:44.375646+00:00,BTC,short,0.00051,72462.0,36.95562,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:15:44.382056+00:00,BTC,short,0.00051,72462.0,36.95562,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:22:13.631698+00:00,BTC,short,0.0005,72661.0,36.3305,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:22:16.437078+00:00,BTC,short,0.0005,72661.0,36.3305,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:19:13.498617+00:00,BTC,short,0.0005,72576.0,36.288000000000004,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:19:16.478557+00:00,BTC,short,0.0005,72576.0,36.288000000000004,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:21:12.683928+00:00,BTC,long,0.0005,72572.0,36.286,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:21:13.820203+00:00,BTC,long,0.0005,72572.0,36.286,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:21:12.682787+00:00,BTC,long,0.0005,72571.0,36.2855,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:21:13.819255+00:00,BTC,long,0.0005,72571.0,36.2855,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:20:44.462382+00:00,BTC,short,0.0005,72562.0,36.281,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:20:45.543306+00:00,BTC,short,0.0005,72562.0,36.281,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:18:24.582398+00:00,BTC,long,0.0005,72557.0,36.2785,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:18:24.615842+00:00,BTC,long,0.0005,72557.0,36.2785,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:18:24.581768+00:00,BTC,long,0.0005,72556.0,36.278,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:18:24.615224+00:00,BTC,long,0.0005,72556.0,36.278,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,
2026-03-16T03:18:15.113793+00:00,BTC,short,0.0005,72543.0,36.2715,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:18:15.117457+00:00,BTC,short,0.0005,72543.0,36.2715,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:12:43.287241+00:00,BTC,short,0.0005,72520.0,36.26,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:12:43.292513+00:00,BTC,short,0.0005,72520.0,36.26,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:14:15.111839+00:00,BTC,short,0.0005,72501.0,36.2505,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:14:15.455716+00:00,BTC,short,0.0005,72501.0,36.2505,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:16:45.923360+00:00,BTC,short,0.0005,72501.0,36.2505,0xb3a38662575bdf1541013ce987934dba919851ea,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:16:45.925908+00:00,BTC,short,0.0005,72501.0,36.2505,0xb3a38662575bdf1541013ce987934dba919851ea,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,hyperliquid,,,
2026-03-16T03:19:17.510693+00:00,BTC,long,0.00049,72575.0,35.561749999999996,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:19:18.544161+00:00,BTC,long,0.00049,72575.0,35.561749999999996,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:13:43.818257+00:00,BTC,long,0.00048,72511.0,34.80528,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:13:46.692367+00:00,BTC,long,0.00048,72511.0,34.80528,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T03:16:15.093399+00:00,BTC,long,0.00038,72479.0,27.54202,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xd11a880a60b889f9e88d260a3be04accd60c0efe,hyperliquid,,,
2026-03-16T03:16:15.727567+00:00,BTC,long,0.00038,72479.0,27.54202,0x8c294aeb643f8099f3d15fb47e437edd72df4022,0xd11a880a60b889f9e88d260a3be04accd60c0efe,hyperliquid,,,
2026-03-16T03:21:36.552182+00:00,BTC,long,0.00036,72664.0,26.15904,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:21:39.094955+00:00,BTC,long,0.00036,72664.0,26.15904,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:19:37.104454+00:00,BTC,long,0.00036,72571.0,26.12556,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:19:37.106822+00:00,BTC,long,0.00036,72571.0,26.12556,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:20:37.519990+00:00,BTC,long,0.00036,72560.0,26.1216,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,hyperliquid,,,
2026-03-16T03:20:37.673477+00:00,BTC,long,0.00036,72560.0,26.1216,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,hyperliquid,,,
2026-03-16T03:18:07.887252+00:00,BTC,long,0.00036,72536.0,26.11296,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:18:08.184891+00:00,BTC,long,0.00036,72536.0,26.11296,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:12:36.537404+00:00,BTC,long,0.00036,72521.0,26.107560000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x60b3d20d5f32fcc33bd9dea65a0eea155bdc8eac,hyperliquid,,,
2026-03-16T03:12:38.771219+00:00,BTC,long,0.00036,72521.0,26.107560000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x60b3d20d5f32fcc33bd9dea65a0eea155bdc8eac,hyperliquid,,,
2026-03-16T03:14:07.542539+00:00,BTC,long,0.00036,72507.0,26.102520000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,
2026-03-16T03:14:07.580037+00:00,BTC,long,0.00036,72507.0,26.102520000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,
2026-03-16T03:17:06.451636+00:00,BTC,long,0.00036,72494.0,26.09784,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,hyperliquid,,,
2026-03-16T03:17:06.463694+00:00,BTC,long,0.00036,72494.0,26.09784,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,hyperliquid,,,
2026-03-16T03:15:06.718449+00:00,BTC,long,0.00036,72476.0,26.09136,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:15:06.779162+00:00,BTC,long,0.00036,72476.0,26.09136,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:16:08.179988+00:00,BTC,long,0.00036,72467.0,26.08812,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:16:08.269062+00:00,BTC,long,0.00036,72467.0,26.08812,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,hyperliquid,,,
2026-03-16T03:22:06.958630+00:00,BTC,long,0.00035,72662.0,25.4317,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,hyperliquid,,,
2026-03-16T03:22:07.221206+00:00,BTC,long,0.00035,72662.0,25.4317,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,hyperliquid,,,
2026-03-16T03:18:36.875033+00:00,BTC,long,0.00035,72588.0,25.4058,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:18:36.887942+00:00,BTC,long,0.00035,72588.0,25.4058,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:21:08.371484+00:00,BTC,long,0.00035,72575.0,25.40125,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,hyperliquid,,,
2026-03-16T03:21:08.716477+00:00,BTC,long,0.00035,72575.0,25.40125,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,hyperliquid,,,
2026-03-16T03:19:06.761917+00:00,BTC,long,0.00035,72567.0,25.39845,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:19:07.071787+00:00,BTC,long,0.00035,72567.0,25.39845,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T03:20:06.415093+00:00,BTC,long,0.00035,72557.0,25.39495,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
